screen_name, location, created_at, description
UQUGreen,Makkah; Saudi Arabia,Wed Sep 14 10:43:49 +0000 2011,UNOFFICIAL account of the Sustainability Initiative at UQU. Aims to collect data to empower decision makers. It is more than paper recycling.
projectsinplace,Vancouver,Sat Jun 13 18:30:40 +0000 2009,The Projects In Place Society brings communities together by helping people design and implement projects that demonstrate environmental stewardship.
MattressRecyc1e,Vancouver; BC; Canada,Mon Mar 28 08:37:09 +0000 2011,Western Canada's 1st and largest dedicated mattress recycler.  Locally owned; locally run; by people who care about you and the environment.
Enercoll,Montreal; Canada,Fri Aug 26 14:07:24 +0000 2011,Entreprise en Valorisation Énergétique par Micro Réseau Thermique / Micro Thermal Network Energy Valorisation Startup
RTOVancouver,Vancouver; BC Canada,Thu Sep 08 21:33:12 +0000 2011,Bank turn down your mortgage?  RENT TO OWN TODAY. We quickly help people qualify everyday to own their own home in the Lower Mainland and Fraser Valley.  
BrentRein,Vancouver,Fri Sep 04 01:24:09 +0000 2009,
GBlumes,DT VAN,Sun Sep 04 03:45:58 +0000 2011,Been away from the twitter world for a bit - time to dig back in.
HackbridgeLCZ,,Thu May 13 14:13:19 +0000 2010,HackbridgeLCZ funds home retrofits & behaviour change in Hackbridge. Views expressed here do not necessarily reflect the views of Sutton Council.
gbbrain,Vancouver,Wed May 27 20:43:55 +0000 2009,A project of @opengb to collaboratively compile everything to do with green buildings.
CanPHI,Canada,Mon Apr 18 22:02:31 +0000 2011,Canadian Passive House Institute is a non-profit organisation.  We educate; build and certify Passive Houses and people in Canada.
TreasureGreen_T,Vancouver; BC,Tue Jul 26 06:25:05 +0000 2011,Located in the heart of Chinatown; we offer a wide range of rare; traditional green tea.
SusieC87,Vancouver,Thu Aug 11 21:42:30 +0000 2011,Life's too short to be sad; so smile and be happy 
henriquezarch,Vancouver; BC,Wed Apr 13 16:40:53 +0000 2011,We believe that socially responsible community development and environmental stewardship are the building blocks of good design.    
IredaleGrpArch,Vancouver,Mon Jul 04 23:55:47 +0000 2011,Iredale's architectural focus is on design excellence; sustainability and truly wow'ing every one of our amazing clients.
HNBD,Vancouver; Canada,Sat Apr 04 05:11:20 +0000 2009,Entrepreneur | Dot.:Connector | Maker :: Building a Technology-Driven; Positively-Disruptive Wood Renaissance via Humans + Nature + Design. also @JeffaCubed
RenoMark_ca,Canada,Mon Jan 31 19:05:50 +0000 2011,A national program helping homeowners connect with professional renovation contractors who have agreed to abide by the RenoMark™ Code of Conduct.  
LEAF_Canada,Facebook.com/LEAFCanada,Wed Apr 28 20:30:24 +0000 2010,LEAF is a non-profit org; dedicated to reducing the environmental impact of the foodservice industry & certifying environmentally sustainable restaurants.
launchcams,Canada,Mon Mar 15 17:56:58 +0000 2010,Launch Helmet Cams specializes in helmet cameras; onboard video products and accessories. Local to Vancouver; we ship across North America
Greencyclopedia,Vancouver; BC,Tue Jul 05 16:58:50 +0000 2011,Education is the first step in making better decisions for ourselves; our cities; and our planet. Join us in spreading the green word!
nwinham,Vancouver; Canada,Thu Feb 05 07:24:56 +0000 2009,Communicator; consultant; strategist; writer. Principal; New Climate Strategies. Passionate about sustainability; committed to change. And to enjoying it; too.
City_Rental,Canada,Wed Jun 08 12:44:15 +0000 2011,Canada's Classifieds site for finding apartments for rent; homes for sale; house rentals and real estate for sale. Like our FB Page at http://on.fb.me/koibup
BuddingsDaycare,Vancouver; BC,Wed Mar 16 21:48:05 +0000 2011,Budding Children's Garden & Daycare provides flexible; occasional childcare for modern families. Now open at 950 West Broadway; across from IHOP.
DavidSuzukiFDN,Canada,Tue Mar 04 18:08:25 +0000 2008,Scientist; Activist; Broadcaster.
amber_larsen,Nanaimo,Wed Aug 05 02:45:07 +0000 2009,Brand and marketing specialist with Derek Gillette PREC. 
SmartcoolNews,Global,Wed May 18 18:11:19 +0000 2011,Smartcool delivers cutting edge energy efficiency and cost reduction solutions for cooling systems around the world.
spottedinVAN,Vancouver Canada,Thu Feb 24 22:11:30 +0000 2011,You've been seen.....
MastersRS,Metro Vancouver; BC; Canada,Sat Oct 16 04:06:36 +0000 2010,We provide restoration service for flood; water damage; plumbing; asbestos; mold; grow-ops; sewage backup; and renos. We are proud to serve the Lower Mainland.
mygardenbag,Vancouver,Mon Apr 18 02:44:57 +0000 2011,MyGardenBag.com | Vancouver - Soil; Mulch; Compost; Free delivery. Top quality bulk garden products! Huge Bulk bags filled with premium products. Order Online
e3ecogroup,Vancouver; BC; Canada,Wed Jun 01 20:39:09 +0000 2011,We work to help you build healthy; energy efficient and sustainable buildings through LEED; Built Green; and Energuide modeling and building integrity testing 
amfriesen,Vancouver; BC,Sun Dec 20 08:59:45 +0000 2009,Blackberry addict; pyro-enthusiast; GSP UFC MMA follower; Bruce Campbell fan; deal; discount; coupon overuser; Star Trekker
KebonyWood,,Wed May 11 12:11:28 +0000 2011,Kebony is an award-winning; sustainable building material that can be used instead of hardwood from the rainforest.
AttainableHomes,Calgary Alberta Canada,Thu Feb 17 16:44:18 +0000 2011,We're a non-profit organization uniquely dedicated to making dream of owning a home reality for thousands of middle income Calgarians.
loveladylea,Vancouver; British Columbia,Fri Jun 03 06:12:41 +0000 2011,A day tripper; a textile fiend; a word obsessor; a color addict;  a wander-lusting soul.
EPAgreenbldg,,Fri Jan 29 20:41:23 +0000 2010, News; grants; and eco-tips from U.S. Environmental Protection Agency's Green Building Program. 
AndrewStegemann,Vancouver; BC,Tue Aug 25 23:53:04 +0000 2009,Interested in sustainability; in all its forms. Also happen to be an outdoor enthusiast; appreciator of good food; and all round big fan of British Columbia.
TeamColdstream,Vancouver,Tue Apr 26 21:58:30 +0000 2011,Coldstream Consulting offers metric-based approaches to personal and corporate environmental sustainability.
VerticalReview,Toronto; Ontario,Wed Apr 01 15:51:25 +0000 2009,Your premium guide to sustainable living. Let's make positive change happen; together!
MrShaneOHanlon,Vancouver; BC; Canada,Wed May 04 21:13:44 +0000 2011,Civil Engineer; Energy Consultant; Environmentalist; Sustainability Supporter and Irishman in Vancouver; BC
Structurlam,Penticton; British Columbia,Tue Apr 12 18:18:09 +0000 2011,Premier manufacturer of structural wood products. Premium BC fibre: strength and beauty in Glulam; Parallam; CrossLam CLT and Solid Sawn Timbers.
JHAInc,Vancouver; B.C.,Sat Apr 23 03:38:31 +0000 2011,John Henshaw Architect Inc. is an architecture and interior design firm specialized in high-end residential and commercial designs.  http://www.fb.com/jhainc.ca
MaureenSeguin,Vancouver,Tue Feb 16 04:17:20 +0000 2010,Award winning REALTOR® in Vancouver. Huge Canucks Fan. Adores Burrows. Loves travelling aboard & boating the Shuswap. Also @MtPleasant_Van @valoreonthepark
Bellano_Tile,Vancouver; BC,Tue Aug 31 18:06:14 +0000 2010,Since 1972 Bellano Tile has been owned and operated by the Bellano family. Consistantly importing the newest and best quality products directly from Italy.
Hesquiaht,Victoria; BC,Wed Feb 09 21:36:49 +0000 2011,MBA; CEO  Transformation Leading First Nation business entrepreneur- green economy; ec dev industry best practice; corporate relations; CSR; driving innovation
MarkTaylor_1,Vancouver; BC,Thu Apr 21 02:43:44 +0000 2011,Regional Sales Manager - Western Canada for VELUX Skylights and Sun Tunnels : Natural Lighting & Sustainability Strategies by day & Family man by night
ECO_DKM,Pacific Northwest,Mon Mar 02 01:05:52 +0000 2009,Lend a Hand; One Green Step at a Time! Living the Pacific North West Coast life & into Eco-Friendly Products. Just trying to help save OUR Planet.
StrateginSolns,Vancouver; Canada,Sun Mar 13 08:00:55 +0000 2011,Strategin Solutions creates innovative; strategic event sustainability solutions which enhance the capacity of businesses to ensure operations respect the earth
DavidJohn83,Vancouver,Fri Feb 20 22:24:50 +0000 2009,
JoeySales,,Wed Jan 07 05:56:50 +0000 2009,My twitter feed does not necessarily  reflect the views of my sponsors...
misskimglennie,Vancouver; BC,Thu Apr 30 20:53:14 +0000 2009,CreativeProfessionalVAN/MTL  DiplomaVFS/BFAConcordia  Communications @downspacecrtv  Designer @formlabdesign  AspiringMNMLST ProjectingChange @pcffVancouver
luccahallex,Vancouver,Sun May 30 08:19:37 +0000 2010,Professional Coach; Counselor & Psychic: Increased awareness + increased choices = empowerment!
BTCEA,Vancouver; BC,Fri Dec 17 18:49:20 +0000 2010,We are a Vancouver based non-profit dedicated to inspiring and supporting people in making sustainable lifestyle choices and creating healthy communities.
davemacdonald,Maple Ridge; BC; Canada,Tue Jul 29 04:56:12 +0000 2008,CMA with passion for healthcare management; cycling; business models; mathematics & sales. Founder of @yupana_ca and Ops Mgr at @REACHChc..
CommunityArtYVR,Vancouver; BC,Fri Apr 10 16:01:42 +0000 2009,Creating Community through the Arts since 1946  First arts council in North America Also see @EcoArtsSalon @ArtsFutureYVR cacv.ca communityarts.ning.com
LianneElias,Van | Stkhlm,Sat Feb 27 07:58:37 +0000 2010,PR and Social Media consultant with a background in web communications.
theolamb,Vancouver; BC; Canada,Fri Jan 09 23:00:18 +0000 2009,Redheads are very serious; very honest people. Lets talk.
JarvisEng,Abbotsford; BC,Thu Dec 11 01:36:49 +0000 2008,consulting electrical engineers 
formlabdesign,Vancouver; BC; Canada,Sun Apr 25 16:53:50 +0000 2010,Vancouver design studio: contemporary sculptural buildings; landscape & interiors. Innovative; sustainable; dynamic. Principals : Derek DeLand & @MissKimGlennie
Carbonzero,Canada,Mon Feb 02 13:38:39 +0000 2009,Canada's leading carbon solutions provider - assisting businesses; governments; and individuals manage; monitor and mitigate their climate impact.
MikeJarosz,Canada,Wed Jan 20 04:40:41 +0000 2010,Marketing management student at BCIT; major in entrepreneurship. Strong interest in economics; sustainability; & development. Attending LSE Summer School 2011.
divinevancouver,Vancouver,Wed Aug 25 23:34:23 +0000 2010,Tired of the same old same - try something Divine.  Visit our website or stop by our showroom @ 3481 Main Street in Vancouver (prepare to be impressed) 
PaPaonRobson,Vancouver; British Columbia,Wed Dec 29 23:58:18 +0000 2010,234 new studio & one-bedroom rental apartments reflecting West Coast Modern style centrally located at Robson & Jervis in downtown Vancouver. Ready Spring 2012.
eunoiaPOWER,Vancouver; Canada,Fri Mar 11 20:21:48 +0000 2011,Geothermal energy acquisitions & development company committed to financing construction projects along with operating & expanding existing power plants.
EGBMetroVan,Vancouver; British Columbia,Thu Jun 03 00:07:20 +0000 2010,We are the future leaders of the green building movement. Want go get involved?  Email us:  metrovan.egb@gmail.com
jbishopDowBC,British Columbia,Tue Jan 25 00:56:53 +0000 2011,Residential Solutions Specialist - Channel Manager for Dow Building Solutions; in British Columbia and the Yukon.  
mangodesignco,vancouver,Sat Apr 25 22:32:08 +0000 2009,nature lovin' festival goin' music dancin' soccer playin' travellin' artist romantic mama to the most beautiful little girl
recollectiveca,Vancouver,Mon Mar 07 03:25:27 +0000 2011,Recollective is a leading green building consulting firm focused on integrated design; facilitation; LEED; and advanced building simulations.
nourishideas,Bellingham; WA; USA,Thu Feb 04 16:52:09 +0000 2010,If we don't express; do we exist? I tweet to learn; dialogue and collaborate. Carl Sagan & Amory Lovins help me think.  Global peace through sustainability.  
GreenHotelsAssn,Global,Wed Nov 03 16:26:39 +0000 2010,GHA is a network of over 400 member hotels. Our website features a #green directory; catalog; membership info & tips on greening the hospitality industry
NRG_ON,Toronto,Fri Jan 21 17:54:47 +0000 2011,Lover and practitioner of messy urbanism; playful design; noble politics; adventure commuting and healthy living. Roots in PEI and BC; now branching in TO; ON
EclipseAwards,North America,Thu Dec 25 07:57:30 +0000 2008,We make beautiful; personalized recognition awards to celebrate excellence & bring smiles to event planners & HR managers the world over. Happiness delivered!
Rob_Fleming,Victoria; BC,Mon Feb 09 02:12:38 +0000 2009,MLA for Victoria-Swan Lake; @BCNDP Environment Critic; soccer fan who cheers for @LFC & @WhitecapsFC
QuestExchange,Vancouver; BC,Thu Jun 25 17:33:47 +0000 2009,Knowing that many people face barriers to affordable;  healthy food; our not-for-profit offers a dignified way of accessing this basic necessity of life. 
cvollanRize,Vancouver; BC,Thu Jan 27 04:23:25 +0000 2011,VP Development at Rize Alliance; Vancouver.  Urbanist; snowboarder; sailor; engineer; traveller; burner; dog servant...  IMAGINE CONSTRUCT PROGRESS
604MortgageGuy,Vancouver; BC,Thu Mar 03 23:52:12 +0000 2011,Welcome to 604MortgageGuy on Twitter... here you will find the latest on Vancouver's HOT housing market and how YOU can own a piece of it. Thanks for following!
gardenwise,Vancouver; BC; Canada,Tue Sep 16 21:16:24 +0000 2008,Yes; you can change the world one garden at a time! We are a group of passionate gardeners dedicated to bettering our own earth in planet-positive ways.
GotitReusables,Vancouver,Mon Sep 21 17:56:31 +0000 2009,Fabulous Vancouver made reusables for produce/bulk/lunch/snacks/toys/nut milk/toiletries/shoes/herbs  Great CDN solutions for a world full of plastic waste.    
a_d_mcconnell,North Vancouver,Mon Feb 07 21:31:14 +0000 2011,Envision the world you want to live in.. then contribute to its creation. 
GlenkArthur,Vancouver; Canada,Wed Sep 17 06:24:18 +0000 2008,Engineering grad; Construction professional; Sports fanatic; Politics junkie; Loves everything Canadian.    Opinions are my own; retweets are not endorsements.
Curranne,Vancouver,Fri Dec 11 05:40:02 +0000 2009,Policy analyst interested in real estate development; urban planning and design.
mpbuzz,Vancouver,Fri Mar 13 00:17:54 +0000 2009,Reporter; The Georgia Straight
REALpac_News,Toronto; ON,Thu Apr 22 20:48:13 +0000 2010,REALpac is Canada's senior national industry association for owners and managers of investment real estate. 
parkcapital,Guelph; Ontario; Canada,Sun Jan 18 15:37:25 +0000 2009,Commercial Real Estate brokerage serving southern Ontario; Canada. Specializing in the sales/leasing; management; and financing of income-producing real estate.
whistlercentre,Whistler; BC,Thu Jan 21 19:35:22 +0000 2010,The Whistler Centre for Sustainability is an enterprising non-profit specializing in sustainability planning for local governments & the tourism industry.  
abhi_mgmt,,Tue Jan 25 10:07:51 +0000 2011,Environmental Services Professional; Aberdeen UK
MarshallLeslie,Toronto; Ontario; Canada,Sun Jan 24 20:16:50 +0000 2010,Observations on construction research; sustainable building; codes & standards development in North America. The opinions offered here are distinctly Canadian.
alisonjoyy,Vancouver; BC,Sat Jun 06 21:55:39 +0000 2009,Vancouver-based marketing consultant working primarily in Vancouver’s sustainability sector with start-ups and non-profits. 
catalpatree,Vancouver,Wed Apr 22 05:12:21 +0000 2009,
RenergIan,Vancouver; Canada,Mon Sep 27 08:02:28 +0000 2010,Interested in energy in all its forms
UBCIRES,Vancouver; Canada,Thu Jun 03 16:51:12 +0000 2010,
ArchRecord,New York City,Wed Jan 28 06:16:04 +0000 2009,Architecture Design for Architects.
stoppaperwaste,,Thu Dec 02 19:16:01 +0000 2010,
Fab_Homes,Vancouver; BC,Sun Feb 01 16:41:02 +0000 2009,Owner of Fab-homes | Marken Projects. We like: Green Architecture & Design; Passive Houses; Low Energy Buildings; Prefabrication; LEED; Green Homes....
Demitri_D,vancouver. mostly.,Sat Nov 22 08:54:08 +0000 2008,AM: Communications; Strategy & Management. PM: Hubby; Dad; Actor; Producer; Citizen; Volunteer.
The_lars_,Vancouver,Wed Nov 03 19:52:29 +0000 2010,RE/MAX Select Realty 4806 Main St Vanc BC  Working Vancouver's east and west sides. Likes; realestate; houses; modern design; renos; and my family and friends.
ONECHANGEorg,Ottawa,Tue Apr 07 19:32:06 +0000 2009,One Change is a grassroots organization that empowers people to believe that simple actions matter and to make smart choices that protect the environment.
meagcousins,Vancouver; BC,Wed Oct 06 01:13:35 +0000 2010,3form Sales Representative for British Columbia & Alaska.     I can help you choose the perfect 3form material for your Architectural/Design project!
VanFdnGreen,Vancouver,Wed Dec 22 23:08:40 +0000 2010,Vancouver Foundation's Generation Green Awards support green projects in Vancouver by young people. Follow their progress at www.vancouverfoundation.ca/awards !
wastewatchers,British Columbia,Tue Jul 21 04:33:11 +0000 2009,We are solid waste consultants that improve waste and recycling  processes for businesses by improving environmental performance and reducing costs.
EcoUrbia,Greater Vancouver; BC; Canada,Mon Jun 21 21:06:48 +0000 2010,Developing urban farm projects; advocate for local/organic food; non-GMOs; public outreach on food+waste; regional sustainability portal. Tweets by Karen.
JH_UrbanDesign,Seoul; Korea,Sat Jul 31 16:19:37 +0000 2010,Urban Design; Professor; Inha University:  Managing Advisor of Station Area Development; Incheon Metropolitan CIty
Streamline_Env,Nanaimo; BC,Wed Dec 15 19:45:31 +0000 2010,Streamline Environmental Consulting Ltd. is a Vancouver Island based firm that provides high calibre; professional environmental consulting services.
camoutwest,Vancouver,Sun May 10 02:00:08 +0000 2009,Busy Mommy; yogini; foodie; and green gal all in one.
M_Henoch,Vancouver; BC,Sat Dec 11 08:11:35 +0000 2010,Environmental Design graduate following design news. Occasionally tweeting favourite design projects and photography. 
eesmyal,Vancouver; Canada,Sun Aug 10 06:28:20 +0000 2008,inventor; cookie monster; sustainability nerd
vanessarecruits,Vancouver; BC,Fri Nov 26 19:03:29 +0000 2010,Recruiter specializing in Office Support Staffing in British Columbia
JessLangelaan,Vancouver,Fri Apr 03 23:19:39 +0000 2009,Passionate about non-profit business; community and sustainability.
MP_Enterprises,Vancouver; British Columbia,Fri Mar 12 09:52:50 +0000 2010,MP Enterprises is a Vancouver based property maintenance company specializing in pressure washing; graffiti removal; windows/awning cleaning and much more.
greentask,Vancouver; BC.; Canada,Fri Jun 25 20:35:05 +0000 2010,BC's Sustainable Resource Site for Building Owners and Property Managers. 
pacblueprinting,Vancouver; BC; Canada,Wed May 06 19:02:08 +0000 2009,PacBlue Printing is Vancouver's premier FSC certified digital printing and signage company. You think it; we'll print it! Tweets by Nico S.
arnoneumann,B.C. Canada,Wed Sep 16 20:29:22 +0000 2009,consulting; real estate ;politics;faith; philanthropy;environment etc
dunnpr,Vancouver; BC,Wed Oct 14 23:33:07 +0000 2009,PR and media relations.  Tweets by Rachel and Kelvin.
MontePaulsen,Vancouver; British Columbia,Fri May 08 18:56:54 +0000 2009,Certified Energy Advisor. LEED Green Associate. Passivhaus affectionado. Occasional journalist. And a dad who builds forts with his boys. 
anelysemw,Vancouver; BC,Mon May 18 07:30:20 +0000 2009,Grower of good food; plant; farmland & social equity lover;  vegan recipe rioter; singing cyclist and kitchen dancer. 
ecocountrytable,Vancouver; BC; Canada.,Sat Nov 20 04:11:52 +0000 2010,Naturally crafted furniture: French Country; Tuscan Villa Farmhouse and Contemporary Dining Tables.
Light_HouseSBC,Vancouver; BC,Thu Nov 11 21:26:48 +0000 2010,Advancing res & ICI green development & sustainable infrastructure. Research & advisory services for private & public sector. Not-for-profit.
CityofKimberley,Kimberley; BC; Canada,Tue Nov 09 16:51:39 +0000 2010,Achieving a successful; sustainable future by ensuring local social; environmental and economic systems provide a healthy lifestyle for residents and visitors  
oikoscc,Vancouver,Thu Aug 06 17:02:34 +0000 2009,Oikos Finishing Carpentry & Fine Woodworking
LOCObc,Vancouver; BC,Wed Nov 18 06:37:02 +0000 2009,LOCO is building a movement to support local business; create community and grow the local economy.
bomaEnergyXpres,Vancouver; BC,Thu Nov 25 19:31:32 +0000 2010,BOMA BC plays an active role to make commercial buildings energy efficient and sustainable by educating and creating awareness. Tweets by Lorina and Kiomi. 
Nutrista,Vancouver BC,Wed Oct 20 19:51:34 +0000 2010,Ariel Laakso  Registered Holistic Nutritionist   Owner; Nutrista  http://www.nutrista.ca/index.html  
reclaimmaterial,Waterloo Ontario Canada,Wed Apr 01 18:35:15 +0000 2009,Sustainable reclaim salvage building materials recovered through the deconstruction process of buildings scheduled for demolition
michaelgeller,Vancouver,Sun Oct 26 20:53:53 +0000 2008,architect;planner;developer and occasional blogger
rob_hines,Whitehorse; Yukon; Canada,Thu Feb 25 20:43:45 +0000 2010,Senior Organizer for The Green Party of Canada. Vote Vision. I follow Federal; Vancouver; YT; and Whitehorse Politics. Voter ID & GOTV. Backpacker and Gardener.
pulseenergyDH,Vancouver; BC,Mon Oct 25 05:26:14 +0000 2010,
EcoViva,Vancouver; BC,Thu Jul 02 17:41:35 +0000 2009,Green Building Developer; creating modern homes that are better for your health; and the planet! 
communityconvo,,Wed Oct 13 17:14:19 +0000 2010,Sustainability strategist and CEO of @luraconsulting; my goal is to engage and partner with communities to help shape their future.
athenadevi,,Wed Nov 03 23:32:42 +0000 2010,I am an on-line educator and course developer of languages; psychology and sustainability at the Vancouver Learning Network.
CIPHnews,Canada,Fri Dec 04 16:29:15 +0000 2009,Canadian Institute of Plumbing & Heating (CIPH) - the association for plumbing and hydronic (hot water) heating in Canada. 
McLarenPlumbing,Vancouver; BC,Mon Nov 15 09:09:10 +0000 2010,Quality Plumbing & Heating Services in Vancouver. Family owned and operated since 1986. #tips #ideas #trends #green
Holcim_Canada,Canada,Mon Aug 31 18:35:33 +0000 2009,Holcim Canada is a leading producer of cement; aggregates & ready-mix concrete & provides construction services. Our brands include Dufferin in ON & Demix in QC
ch_construct,Vancouver; BC,Tue Mar 24 22:45:39 +0000 2009,The Best Deals in Home Improvement    Sign-up for our deal of the day at www.channelconstruct.com  
pacifictsunami,Vancouver Island; BC; CANADA,Thu Feb 05 03:51:31 +0000 2009,Live #Ucluelet; run #WildPacificTrail; eat good food; urban planning consultant; #sustainability agent; creative director ...
EEPSA,Vancouver; BC,Wed Nov 18 20:02:49 +0000 2009,The Environmental Educators Provincial Specialist Association promotes leadership; networking; and curriculum support in environmental education to BCTF members
SaveMaryLake,Vancouver Island,Fri Sep 24 20:06:19 +0000 2010,Mary Lake is a beautiful habitat for endangered species. To save it from development; please help us raise $1million by Jan 31! http://SaveMaryLake.com/
BuildStrategies,Toronto; ON,Thu Jun 10 20:58:35 +0000 2010,Building Strategies & Sustainability explores issues of building life cycle management; showcasing market successes; acknowledging innovation and leadership.
yvonnenasby,North Vancouver; BC,Mon Nov 01 19:18:53 +0000 2010,Hello; I'm Yvonne Nasby; I'm a realtor on the North Shore with a background in interior design; and I'm passionate about the environment!
GreenZebra604,Vancouver,Mon Jun 01 19:42:59 +0000 2009,Green Zebra helps people discover how to live healthier and greener for less. For more information; visit us at http://greenster.com. 
barrplastics,Abbotsford BC,Tue Apr 20 16:36:48 +0000 2010,Plastic tank distributor and fabricator located in Abbotsford BC. With 45 years of experience; we cater to both residential & commercial industry projects. 
VanHeritage,Vancouver; BC,Thu May 14 18:11:37 +0000 2009,The Vancouver Heritage Foundation supports the conservation of heritage buildings through awareness; education; and granting programs.
MyMacs,Western Canada,Wed Oct 21 19:01:49 +0000 2009,The official Twitter for Mac's Convenience Stores. Make me laugh and I'll probably send you a gift card. Seriously.   http://www.facebook.com/MyMacs
CanadaCool,Canada,Sun Mar 15 02:01:55 +0000 2009,Travel Writer - In search of what makes Canada Cool. Join me at CanadaCool.com. App game now available in iTunes! Trivia style; play with friends & family!    
natasha_lee,Viictoria,Fri Mar 13 05:02:45 +0000 2009,Serial Entrepreneur; Girly Girl; Dreamer; WordPress Architect; Dog Lover; Tech & Gadget Addict; Social Butterfly; Idea Person
prepthetrail,Canada,Tue Jun 16 04:12:23 +0000 2009,PTT is an environmentally active; not-for-profit organization passionate about making exercise fun and productive; in the most sustainable way possible.  
SIREWALL,British Columbia,Sat Jan 30 00:04:03 +0000 2010,Stabilized; Insulated; Rammed Earth SIREWALLS are the only high performance walls that combine beauty; energy efficiency; durability; health and resilience.
ArchitrixStudio,Vancouver,Mon Jan 19 20:48:40 +0000 2009,Architrix is a house design company that is focused on creating exceptional homes. Our mission is to provide our clients with a home that they will love.
SPUDVancouver,Vancouver,Tue Apr 07 21:25:52 +0000 2009,We are Sustainable Produce Urban Delivery (SPUD.ca). When we're not delivering local; organic food to your door; we like good conversation.
AlexiBergeron,Vancouver; BC,Sat Jan 16 03:35:37 +0000 2010,
SustainablElmts,Vancouver; BC,Sat Aug 08 18:06:36 +0000 2009,Working with organizations; NGOs;and businesses to achieve their sustainability goals.
StreamlineGroup,Vancouver,Wed Feb 17 21:43:30 +0000 2010,Streamline is a Vancouver home developer with respect for the natural environment. Our homes are created to be in harmony with their surrounding neighbourhoods.
NicoleStewartPR,Vancouver,Wed Apr 01 22:21:44 +0000 2009,Publicist; writer; and fashion lover all rolled into one!
BC_Coop,Vancouver; BC; Canada,Fri Sep 17 16:25:32 +0000 2010,BCCA's mission is to build a co-operative economy that promotes social and economic justice; and advances the well-being of BC residents and their communities.
davidjhen,Vancouver,Thu Feb 25 05:49:55 +0000 2010,PhD in sustainable community development stuff. Author of Sustainability Greenprint. Otherwise kayaking; skiing and puddle jumping with my family in Vancouver.
CWOGreen,Ottawa; Ontario; Canada,Mon Jan 25 14:12:33 +0000 2010,Ottawa's only dedicated Commercial Real Estate Green Practice Group.
situpvancouver,Vancouver; BC,Sun Sep 05 15:01:30 +0000 2010,The Church of Sit-Up Cycling was established to allow believers in safe; leisurely cycling to practice their wholly rational faith without fear of a fine.
vandesignnerds,Vancouver; Canada,Sun Sep 19 18:16:05 +0000 2010,Vancouver Design Nerds are a network of collaborating designers and artists who share a desire to engage design opportunities with a spirit of creative play.
lukebrocki,Vancouver,Mon Jan 04 02:30:10 +0000 2010,Journalism; essays; miscellany. Tweets about food; land; tech; ethics; sustainability and humour.
EnergyBoom,Everywhere,Fri Dec 19 01:21:56 +0000 2008,Scouring the globe for the latest renewable energy and tech news so you don't have to!
Mike_Stewart,Vancouver; BC; Canada,Tue Nov 25 18:56:11 +0000 2008,Vancouver Realtor; Real Estate Investor; Social Media & Online Marketer; News Junkie; Proud Husband & Father;
pbarnesconsult,Vancouver; BC,Mon Sep 13 04:47:27 +0000 2010,A sustainability consultant who hates using the word sustainability. Based in Vancouver BC; working with people & orgs around the world & a big chocolate fan
UrbanIrvine,Vancouver/Calgary,Thu Sep 16 17:23:50 +0000 2010,Vancouver/Calgary based urbanist specializing in sustainable community planning; design and green economics. LSE Graduate and passionate about cities.
nicoleignacio,Vancouver,Wed Jun 25 02:58:14 +0000 2008,Travel; eat; cycle; surf. Doing what I love; loving what I do.
Gwendal_C,Mostly Vancouver,Mon Apr 26 03:31:26 +0000 2010,Filmmaker; Energy Conservation Consultant; Sustainable transportation champion. I endeavor to create a more livable; prosperous and self sustaining place.
HeritageVan,Vancouver; Canada,Tue Jul 07 19:45:17 +0000 2009,We're an independent non-profit society; encouraging the community to preserve; restore; and appreciate Vancouver’s heritage. Tweets by Patrick; Board Member.
SustBldgCan,,Mon Jun 07 20:21:29 +0000 2010,Supporting Green Building Innovation and Training in Canada since 2002
VPL,Vancouver; Canada,Thu May 22 21:48:30 +0000 2008,Vancouver Public Library staff tweet daily on library happenings. Got a question? send us a tweet; email us at info@vpl.ca; or call 604.331.3603.
BestWestRoofing,Lower Mainland; BC,Wed Jul 21 00:27:19 +0000 2010,We specialize in quality reroof installations; brand new roof installation; repairs; chimney refurbishing; skylights & cedar sidewall.
ARTFORLIFE_YVR,Vancouver; BC,Tue Aug 17 17:20:41 +0000 2010,Join us Nov 13 for ART FOR LIFE fine art auction & party! Nov 13 @560 Club. 100% of proceeds to Friends For Life to help people living with HIV/AIDS and cancer
marianneamodio,vancouver bc,Sat Aug 22 00:59:50 +0000 2009,Marianne Amodio is the principal at marianne amodio architecture studio: a practice focusing on residential and commercial architectural installation.
KQ_VanCity,Vancouver,Sat Aug 15 04:50:55 +0000 2009,politics; public policy; canucks; 90s music; obscure pop culture references
LeahLink,Vancouver; BC,Thu Jul 02 08:05:04 +0000 2009,
BuildingItRight,Canada,Tue Jun 22 18:14:14 +0000 2010,Constructive Home Solutions | Building Science Consulting and Online Building Code Education info to come; we're under construction.
grahamBarron,Vancouver; BC,Fri Sep 26 02:26:48 +0000 2008,Intern architect into contemporary west coast design & sustainability. Canuck fan; triathlete; cyclist. Follower of world events.
ethicalDeal,Vancouver,Sun Jun 13 20:02:18 +0000 2010,Discover your GREEN city through daily deals from local GREEN companies! Tweets courtesy of Founder @AnnaleaKrebs and others.
kirkmarketing,Vancouver; BC; Canada,Tue Feb 16 21:41:50 +0000 2010,We design; plan; and execute direct marketing campaigns that reach prospects; grow customers; and deliver measureable results.
