screen_name, location, created_at, description
MilesEmployment,Vancouver; BC; Canada,Thu Aug 06 00:21:09 +0000 2009,Temporary; Permanent and Contract Jobs In Metro Vancouver
leitamartin,Vancouver,Mon May 02 02:36:48 +0000 2011,City planner living in Vancouver. Interested in variety of urban issues including transportation; food production; community development and sustainability.
ConcertProp,,Mon Jan 17 23:02:36 +0000 2011,A real estate enterprise involved in rental; condominium and seniors housing; commercial; industrial and infrastructure properties; and property management.
mikestatten,,Wed Apr 20 18:40:55 +0000 2011,
kermodestudio,Canada,Wed Jun 03 06:01:30 +0000 2009,Photographer/Designer Loves: animals; bunnies; health and fitness; food; art; sunshine...
reflexp,Canada,Wed Mar 17 16:52:21 +0000 2010,From concept to completion; at Reflex Printing we offer a wide array of Environmentally friendly printing services. 
christine_robb,,Tue Feb 17 20:05:46 +0000 2009,
saskiamorgan,Vancouver; BC,Tue Oct 19 23:13:06 +0000 2010,Art; design; books; friends; community engagement; and pictures of puppies and kittens. My life in a nutshell.
transitmuseum,Vancouver,Sun Mar 06 22:53:26 +0000 2011,The Transit Museum Society of Vancouver: Est'd in 1986 to restore; preserve and operate historical vehicles significant to the history of BC public transit.
DaveDDavis,Richmond; BC,Tue Mar 01 00:07:56 +0000 2011,Interested in social enterprise; the environment and world peace. I've always had a soft spot in my heart for those less fortunate; especially children.
malloryclaire_,Calgary,Wed Oct 07 02:24:58 +0000 2009,not for everyone.
RonChunick,Vancouver; B.C. Canada,Mon Feb 14 05:35:43 +0000 2011,******METRO VANCOUVER URBAN LIFESTYLE REALTOR!!! ******I LOVE TO SELL VANCOUVER CONDOS & TOWNHOMES!!!  
Whole_Foods_Man,Canada,Sun Apr 10 00:52:31 +0000 2011,Whole Food and Organic Produce enthusiast
maserati8989,Beautiful Vancouver; BC Canada,Wed May 12 05:55:06 +0000 2010,Positive University Student Hoping To Make It Big Someday!
nelson_chiu,Vancouver; BC,Wed Sep 29 00:05:21 +0000 2010,I heard Twitter's great for career networking. I want to be a Ninja Turtle.
freegeekvan,1820 Pandora St; Vancouver; BC,Tue Jun 22 19:10:08 +0000 2010,Ethical computer recycling in Vancouver; BC.
MichaelYVR,Vancouver BC,Tue Mar 29 22:29:00 +0000 2011,Vancouver news and events. I love living in this city! Even when it rains...I am interested in local politics & have a background in PR; TV & film production.
elainee430,49.147568;-123.119549,Mon Apr 27 22:30:32 +0000 2009,Vancouver-based freelance graphic designer and sub-contract graphic designer for Pivotal Concepts. BIG Animal Lover. Apple fan girl (MBP & iPhone 4s) :)
Live_4_Tomorrow,Vancouver; Canada,Wed Apr 08 06:50:22 +0000 2009,Natural; non-toxic cleaning products. Plant and mineral based ingredients. EcoLogo; Vegan and Leaping Bunny certified. 
RDVancouver,8683 Kerr Street; Vancouver BC,Tue Sep 28 17:52:36 +0000 2010,Developed by ParkLane Homes; a 130 acre site located in southeast Vancouver. Future home to 10;000 new residents; parks; retail; schools and a community centre
FairmontWF,Vancouver; BC,Tue Apr 07 14:57:27 +0000 2009,The Fairmont Waterfront Hotel - Offering relaxed luxury on the West Coast. Get more info on our restaurant+bar at #HWCK!   www.fairmont.com/waterfront
nome14,Vancouver,Wed May 27 02:59:33 +0000 2009,Regional Sales Manager; Cascades Recovery Inc. 
CloudPockets,Canada,Sat Jan 29 20:26:13 +0000 2011,We make backups easy! No disks; tapes; or cables. We're Canadian and your important files always remain in Canada.
love_nux,Vancouver,Tue Feb 16 08:54:38 +0000 2010,Guinness World-Record holder. I like food and hockey.   Love the Canucks.
bradrichert,Langley; BC,Sun Apr 11 23:46:03 +0000 2010,Husband; father of 3 daughters; natural capitalist; ethical investor; full-time REALTOR® based in Langley; serving the Fraser Valley with all I got.
vanclassifieds,Vancouver ,Mon Aug 31 19:19:25 +0000 2009,The Georgia Straight's classified advertising department; managed by @sharonsmith2009.
Demian_R,Vancouver,Fri Nov 21 16:55:15 +0000 2008,
bikerides,Vancouver BC Canada,Fri Apr 15 21:02:57 +0000 2011,  Greater Vancouver Bicycle Rides; Swaps and Events https://www.facebook.com/VancouverBicycleRides info@vancouverbicyclerides.com
allscenes,British Columbia,Fri Apr 09 02:05:11 +0000 2010,We create community awareness; sales and new revenue streams for organizations by taking their message 'mobile'. View our Blog;  http://blog.allscenes.com
angeliquestudio,Vancouver; BC; Canada,Wed Apr 13 19:44:49 +0000 2011,Vancouver citizen and communicator interested in planning; emergency management and senior's issues. Nice to meet you!
ArtisanMrkt604,Vancouver BC,Tue Apr 19 05:42:42 +0000 2011,A Summer Market in the Heart of Vancouver. Follow this account for 2012 Robson Square Artisan Market information and for updates on other local attractions. 
JustinCLKaiser,Vancouver; BC,Sat May 09 19:32:10 +0000 2009,President of the Young Liberals of Canada in BC (@YoungLibs_BC). East Coaster on the West Coast! Views expressed are my own.
ngwright,Edinburgh,Fri Nov 07 18:59:17 +0000 2008,Amateur writer; political junky and world traveller. Raised on Vancouver Island; but currently living in Scotland.
tinawhoo15,Vancouver,Tue Apr 19 05:18:31 +0000 2011,| UBC Grad | Geography Major | Migration and Globalization Studies Minor | Part-Time Server | Leaving on a Jet Plane Come Graduation 2012 |
ElizJackman,Vancouver; Canada,Sun Jun 07 22:38:08 +0000 2009,Actor (under Elizabeth Kirkland); wife (that's where the Jackman comes in); nanny; jeweller (@HeroinVineyard); gerbil owner; one day mother.
josiepadro,Vancouver; BC,Thu Apr 14 16:01:45 +0000 2011, - health and lifestyles writer for print and the web
OneRainyWish,#YXJ; soon to be #YVR/#YYZ,Tue Jul 07 03:31:33 +0000 2009,21 yr-old aspiring #Urbanite | City+Music+Food aficionado | Twitter diplomat | Generous retweeter | S.M. mgmnt @YokoBeef2004 http://www.1RainyWish.tumblr.com
CostlessExpress,Coquitlam; BC,Fri Apr 03 16:20:15 +0000 2009,Greater Vancouver's best eco-friendly single source office supplier! Coffee; copy paper; snacks; janitorial; and more. Free carbon neutral delivery!
eastvanbran,Vancouver; BC; Canada,Fri Feb 20 22:39:46 +0000 2009,I am a book whore; a professional volunteer; a music junkie; a geek; a loyal friend; philisophical; an introverted extrovert; a survivor...
TroutLakeCC,,Fri Feb 04 06:02:50 +0000 2011,
CoLABeration,World Wide,Tue Nov 24 01:53:46 +0000 2009,A well traveled new father; and husband. Making a career out of bringing collaboration to all sizes of business sectors worldwide. Think global act local :) 
REFEDBCDOTCOM,Nanaimo,Thu Apr 14 14:31:16 +0000 2011,BC Reg. Party 2001 has mandate to replace constitution Act with a real constitution transferring authority over government to the people  http://www.refedbc.com
Y4CJN,,Thu Feb 17 03:34:51 +0000 2011,We are students from Vancouver working on climate justice. Current project: http://earthdayparade.ca/ Sign our petition at : http://earthdayparade.ca/petition/
coquitlamcentre,,Fri Feb 13 22:59:10 +0000 2009,The latest trends & classic style under one roof... including the best in Canadian retail; such as Aritzia; Sephora; lululemon; H&M; & more! 
SFULipDub,Simon Fraser University,Tue Oct 26 23:00:19 +0000 2010,Official account for SFU LipDub. Filming March 14; 2012 @ SFU Burnaby. Tweets by Michael @maitomike (^m); Clarissa @clarpoe (^c); & Hobson @hobsonlin (^h).
ShelleyDmann,Vancouver; BC,Sat Jul 03 18:48:19 +0000 2010,Executive Assistant; Austeville Properties Ltd.; and Communications Manager for the Pacific Palisades.
vancityprofile,Vancouver; Canada,Mon Apr 11 04:41:47 +0000 2011,Follow the leading news and information web site about the City of Vancouver; British Columbia; Canada. International Business Marketplace and News.
Ashley_Realtor,Vancouver; BC,Fri Mar 20 06:35:49 +0000 2009,VanCity admirer; music lover; positive energy seeker! @REBGV Director-at-Large and Westside Division Director; Vancouver REALTOR®... Loving life!
jitsulab,Canadian Survey tool,Mon Mar 21 18:06:43 +0000 2011,Publish a Survey in Minutes. Check out our video: http://youtu.be/sdrDGxVcFd0
MTpleasant_Van,Vancouver; BC,Sat Nov 07 05:29:27 +0000 2009,Experience Mount Pleasant Project! @Ashley_Realtor & @MaureenSeguin giving u all that's Mt Pleasant including Real Estate & Community Happenings!
megskim1126,Vancouver BC Canada,Mon Nov 29 02:50:00 +0000 2010,
vancouverme,Vancouver; BC,Wed Feb 23 04:16:17 +0000 2011,We are a full service Social Marketing company located in Vancouver; British Columbia. Contact us today to take care of your Social life!
greenwood_annie,Vancouver,Thu Dec 09 04:04:22 +0000 2010,Horn player; recent BMus recipient.  West Coast resident (for now).  Wears stripes.
NHArtsInc,2652 Arbutus Street,Wed Feb 09 23:58:11 +0000 2011,Nyree Hazelton Arts Inc is a local Kitsilano gallery featuring both contemporary and historical Canadian art. Open Tue-Wed:10-5pm  Thurs-Fri:10-6pm & Sat:10-4pm
br_webb,Vancouver; BC,Tue May 26 20:38:41 +0000 2009,Winner of Mr. Gay Canada 2012 People's Choice Award. Sharing my thoughts & adventures in under 140 characters. Tweets are my own opinions. 
RobertsAnnex,Vancouver BC,Wed Mar 16 22:12:41 +0000 2011,Safe…Helpful and Polite…Caring and Sharing…Respectful and Responsible.  http://lordrobertsschoolannex.blogspot.com/
VehicleSalesBC,Beautiful British Columbia,Tue Oct 05 16:33:47 +0000 2010,Your Best Source for Vehicle Buying Tips! http://www.vsastories.blogspot.com 
CelebOfLight,Vancouver; BC Canada,Thu Jun 04 22:28:36 +0000 2009,We're the world's biggest offshore fireworks competition! Over the 4 day event over 1.4M people watch the skies of English Bay light up. See you in 2011!
vaninst,Vancouver,Sun Apr 03 20:36:55 +0000 2011,Since 1916; Vancouver Institute has been in operation to bring university and community together.  We're also on Facebook: http://on.fb.me/gnmjeW 
vocalvancouver,Vancouver; BC,Sun Jul 11 01:46:53 +0000 2010,Free events happening in Vancouver
leahebae,Vancouver; BC,Sat Mar 12 04:55:52 +0000 2011,President of Vancouver District Students' Council @vdscouncil & Chief of Staff @CAIMUN2012. Youth activism + engagement. Views expressed my own 
TheWolfAndHound,Vancouver,Sun Jun 14 03:02:37 +0000 2009,The Wolf & Hound Pub - 3617 West Broadway - 604.738.8909 - Open 7 days a week for your convenience - manager@wolfandhound.ca
DailySaverCan,Vancouver; BC Canada,Wed Jan 12 14:48:06 +0000 2011,Daily Saver features fun and exciting things to do; see; eat or buy in your city at irresistible prices. Subscribe today it is 100% free! http://dailysaver.ca/
plifinancial,Vancouver; BC,Sun Apr 04 23:17:44 +0000 2010,Financial services for individuals & small businesses: investments; tax preparation; risk management; bookkeeping. Disclaimer: http://ow.ly/6qb2s
Allegra_ca,1290 Venables; Vancouver; BC,Mon Feb 14 20:31:45 +0000 2011,We are multimedia integrators: digital + offset print; creative services; web design; mobile + email marketing; and online order systems under one roof.
MissLKP87,Vancouver,Mon Oct 11 05:52:44 +0000 2010,M.URB student at @sfuurban | Graduate from @UCalgary | Interested in Planning and Transportation | New to Twitter 
TKChocolate,Richmond; B.C.,Sun Oct 03 09:36:59 +0000 2010,Please find your favourite Coconama chocolate; with various flavour; colour (all natural) and smooth texture! 160-7971 Alderbridge Way; Richmond; BC. V6X2A4
natallulah,#yyc (where i can't escape),Wed Mar 03 05:10:48 +0000 2010,Man; I really wish I had something good to tell ya.
nealjennings,Vancouver; BC; Canada,Mon Mar 09 03:56:42 +0000 2009,Cabinet ministers would describe me as 'radical;' 'driven by an ideological imperative;' and 'with the child pornographers.' #NOgateway
vancityjames,Vancouver,Mon Jan 17 07:28:21 +0000 2011,Urban Planning; Progressive Canadiana; Literature; Art; Pride; Discourse; Density; Transportation; Dreamer; Inclusivity; Daily Life ~ My tweets are my own
robinmasashi,Vancouver,Wed Mar 30 13:18:39 +0000 2011,
jjvanruyven,Van City; CANADA,Tue Oct 27 21:59:02 +0000 2009,MBA grad; marketing; sales and social media driven; live in the best place on earth & love to visit others. Life is sports; music; food & everything in between
YasmineMoulin,Vancouver; BC,Fri Mar 13 03:45:46 +0000 2009,As the Manager; Professional Development for CGA-BC; I plan/develop/design the PD program. 240+ seminars a year - e.g. Certificate in Executive Leadership. 
GinaKnowsBest,Vancouver ,Wed Dec 17 21:15:37 +0000 2008,Gina knows mortgages! She believes the best decision is an informed decision. She is a Expert & strives to be the Go TO person for Mortgage information.
mimischap,vancouver,Fri May 07 04:16:16 +0000 2010,my name is mimischap i vlog and dance on youtube on my way to viral stardom. so follow me on twitter to see what goes on in my weird little head. 
Lanewayhousing,Vancouver,Thu Nov 25 04:35:07 +0000 2010,Laneway Housing experts.  Kitsilano Laneway Housing is a dedicated laneway housing design and construction firm. We'll keep you up to date with all LWH updates.
MayorGregor,Vancouver; BC,Thu Sep 18 20:22:34 +0000 2008,
Chatterbox1000,Vancouver,Mon Apr 20 19:15:14 +0000 2009,Self proclaimed adventure & curiosity junkie. Marketing Strategist.  Event Specialist. Change Leader. Burgeoning blogger. Foodie. Wine lover. Dog mom.
markowsky,,Fri Sep 19 18:19:11 +0000 2008,Award winning visual artist; author; filmmaker and radio host; who will make a painting on the surface of the moon by 2030. http://www.Facebook.com/MarkowskyArt
Navrita14,,Sun Feb 27 19:09:19 +0000 2011,
offthetacowagon,Vancouver; BC,Sat Mar 20 01:09:02 +0000 2010,Join our Taco Revolution!! Off the Wagon is a travelling taco trailer. Our mantra is local; ethical; sustainable and healthy....oh; and YUMMY!
Ronald_Sears_93,mission;bc canada,Thu Mar 10 02:44:04 +0000 2011,Canucks Fan; Son;Brother;Uncle;Brother-In-Law;Nephew;Cousin;Grandson;Step Grandson;Adopted Grandson;News Fanatic;Survivor The Reality Show Fan
Mall4Mobile,Vancouver,Tue Apr 27 07:35:30 +0000 2010,Receive Great Deals On Your Mobile Device Without An App.  Deals based on what you need and not what someone else wants you to buy; that is Mall4Mobile
EMBERSGR,Vancouver BC Canada,Sat Mar 26 18:06:07 +0000 2011, Embers Green Renovations a Non-profit Construction Company! Let us help you with your next Construction Project. On time; On budget; high quality. 
lucyhyslop,Vancouver - mainly,Tue Nov 25 02:15:13 +0000 2008,Journalist who relocated from London to Vancouver when the mountains were uncrowded. I return to Blighty to help organize the Port Eliot Festival in Kernow
411Regan,Cascadia (Vancouver; BC),Sun Dec 12 19:20:06 +0000 2010,Passionate about CED; sustainability; urban planning/development; civil society/democratic freedom; social and environmental justice; culture; food security
InaBits,Vancouver; BC,Fri Oct 31 04:42:56 +0000 2008,Runner-bean grower & dark chocolate eater; I’m a BC-born outdoor enthusiast who loves adventure; learning; mtn biking; good food & drink; family & friends.
PMConcerts,Vancouver; BC; Canada,Tue Nov 30 21:26:21 +0000 2010,Paul Mercs Concerts has over 30yrs of experience with: artist mgt; event & concert promotions. We can also be found @ http://www.facebook.com/paulmercsconcerts 
HomeBilliards,Vancouver; Canada,Fri Oct 16 21:23:08 +0000 2009,Your Home for Pool Tables & Game Supplies  1644 SE Marine Drive; Vancouver
LindsaySommersU,Vancouver; baby!,Tue Jan 20 00:52:57 +0000 2009,Really wish that there were fewer television shows about alien domination. And that the porn chick with my name had just stuck with the stripper name rule.
viaarchitecture,Seattle; WA / Vancouver; B.C.,Wed May 20 19:00:25 +0000 2009,Racheal in our Seattle office; updating you about architecture; planning; and upcoming events
juliemjenkins,Vancouver; BC,Thu Jan 27 01:00:12 +0000 2011,Honours poli sci student @UBC. Chimney sweep and other hats @TheTyee. Relentless seeker of the poor man's pudding and compulsive theorizer of the everyday.
GERBER_Realtor,North Vancouver; BC,Tue Mar 15 04:51:38 +0000 2011,Metro Vancouver Real Estate | Stefan Gerber at Prudential Sussex Realty | Building relationships & providing Complete Market Information & Advice for 20 years.
cyclechickfun,,Sun Mar 13 05:58:00 +0000 2011,cycling; running; yoga; food... food... food
GeoChangeFNDN,Western Canada,Thu Mar 24 23:24:51 +0000 2011,Geochange Foundation is the sister component to Geochange Community Hydrological Sciences Initiative.
merlin12,ÜT: 49.146125;-123.177058,Tue Mar 17 15:01:29 +0000 2009,
HollyburnPpty,Vancouver; BC,Mon Oct 18 17:28:23 +0000 2010,Providing fine rental apartments for the discerning urbanite in Vancouver; Calgary and Toronto. Tweets by Communications/Marketing department.
kisielk,Vancouver; BC,Sat Sep 27 18:51:32 +0000 2008,HPC Engineer; Python programmer; and general Linux dude at Zymeworks Inc.
WorkingCMNS,Vancouver BC,Thu Mar 24 07:23:56 +0000 2011,We are your new Digital PR Agency. Master PR & Social Media Consultations Available. Get Your Story Out!   Managed by Irma Arkus
Fangy69,,Thu Mar 17 06:46:23 +0000 2011,
AnnaMaeAbia,Vancouver,Fri Aug 28 17:54:35 +0000 2009,Creative Director // Photographer // Super Nerd
tanyapazzy,Vancouver,Fri Mar 25 03:47:53 +0000 2011,sustainable transportation geek + connecter fostering a shared/co-operative economy. Particular passions: cycling; carsharing; food; colour + shiny things.
myinsuranceline,Vancouver; Canada,Sat Dec 04 00:20:15 +0000 2010,Insurance & Risk Management on Your Side
driven16,Coquitlam; BC; Canada,Fri Oct 17 00:48:01 +0000 2008,
rabeaton,Vancouver; BC,Wed Jan 27 19:05:14 +0000 2010,Environmental educator; writer; and lifer. 
paigemp,Vancouver,Tue May 05 18:19:50 +0000 2009,Student; Aspiring Event Planner; Wannabe world traveler; and much much more :)
debrandservices,Vancouver; BC,Mon Jan 04 05:55:56 +0000 2010,debrand specializes in innovative and responsible solutions that reduce corporate waste. 
glowconsult,,Wed Mar 16 04:20:17 +0000 2011,
sunspiritwv,Dundarave; West Vancouver,Tue Mar 01 19:45:45 +0000 2011,Sun Spirit Gallery in West Vancouver is proud to offer a superior collection of West Coast Native Art from renowned artists and emerging artists alike
NorthVanCityLib,North Vancouver; BC,Sat Feb 13 20:18:14 +0000 2010,A community meeting place & gateway to knowledge; NVCL provides services emphasizing popular material; life-long learning; literacy; and cultural diversity.    
TheOtherCorp,,Mon Dec 21 08:32:55 +0000 2009,Freelance Journalist; Writer; Graduate Student @ColumbiaJourn
raincityhsg,Vancouver; BC,Fri Jan 07 22:19:41 +0000 2011,Working towards ending homelessness until the day there's a home for every person
alleycat8675309,Vancouver BC,Mon Feb 15 21:11:00 +0000 2010,
Vertopia,Seattle,Tue Mar 17 07:24:31 +0000 2009,Vertopia provides Web 2.0 Social Technology consulting. We get your biz to green places!
bardabus,Vancouver,Thu Mar 17 19:52:45 +0000 2011,Food studies enthusiast and aspiring change-maker. Working at @RangiChangi; @ubcacco and @ubc_arts!
BGIslander,Vancouver; BC,Wed Dec 01 04:49:34 +0000 2010,BGI is an innovative company that provides consulting; design; installation and maintenance of EVSE equipment for homes; businesses and municipalities.
seanleslie980,Victoria; BC,Sat Dec 11 23:05:56 +0000 2010,Host of the World Today Weekend on CKNW AM980.  Large noggin.  
Nory_RareIndigo,Vancouver,Thu Nov 05 03:00:38 +0000 2009,Rare Indigo manages corporate & incentive programs within Western Canada. My role is in sale/operations and my Market is Canada  www.rareindigo.com      
kirahiwa,,Sun Jun 28 23:28:08 +0000 2009,Vancouver's own rabble-rouser. I leave things around for people to find. I like tea and dubstep. 
mohchelali,Vancouver,Thu Jul 09 04:47:31 +0000 2009, Parent; Teacher;  School Trustee candidate in Surrey BC.   Doctorate in Educational Leadership (Current studies) at SFU   Blog: http://mchelali.blogspot.com/ 
citizenpen,Vancouver; BC Canada,Mon Dec 07 00:14:41 +0000 2009,Grad Student in @SFU's International Studies program; longtime social justice and environmental advocate. Loves politics; travelling and dancing.
shanikjing,cebu city.phil.,Sat Jan 23 11:32:16 +0000 2010,
EcoCollectivist,Vancouver; BC,Sat Mar 19 08:09:06 +0000 2011,Anarchical@-ism
KillarneyCC,Vancouver; BC,Tue Apr 27 20:48:14 +0000 2010,Killarney Community Centre is jointly operated by Killarney Community Association and the Vancouver Park Board.
WhiteRock_BC,White Rock; BC,Fri Mar 18 19:04:01 +0000 2011,One of the most beautiful places in the world!  White Rock - South Surrey
ATutoringClub,North Vancouver; BC,Mon Mar 30 19:52:55 +0000 2009,Convenient Home Tutoring Services for K-12; Vancouver. FOLLOW US for education news; links; games; resources & jobs...
nsoundhearing,Vancouver; BC,Tue Mar 01 17:33:51 +0000 2011,Unit 301 2083 Alma St  Vancouver; BC; V6R 4N6  (604) 221 4688 or toll free 1-866-986-4688  vanreception@northernsoundhearing.com 
westvanbcspca,West Vancouver; B.C.,Sat Feb 26 15:53:39 +0000 2011,The BC SPCA West Vancouver Branch is the only SPCA on the North Shore; but welcomes visitors and volunteers from all over Metro Vancouver.
amyakirkham,Vancouver; BC,Mon Feb 14 05:04:33 +0000 2011,I'm an elite triathlete and PhD student; I like to recycle and eat like a hippie; I love mountains; green trees and organic beer; gf of @dstephens99
InsertThotHere,Vancouver,Fri Oct 22 18:29:51 +0000 2010,Hearts non-profit fundraising; special events; fashion; yoga & very bright colours. Has a serious addiction to CAPS & exclamation marks!!! @BCLungAssoc
KellyLeeFamous,Vancouver; Canada,Mon May 31 18:27:50 +0000 2010,Free Spirited;Music Lover;Fashion Guru;Designer;Animal Lover; Believer in Love & Picture Fanatic! 604. 613.514.
Craig_Hunt_,Vancouver; BC; Canada,Wed Mar 09 04:33:58 +0000 2011,Days: energy mangement; AScT; CEM. Nights & weekends: bikes; travel; beverages; food; news; books; home renos
msuica,Vancouver; BC,Mon Mar 30 07:27:50 +0000 2009,In perpetual beta.
pacificcarrent,Vancouver; BC,Tue May 25 16:40:42 +0000 2010,At Pacific Car Rental we always go out of our way in insuring a hassle free and enjoyable rental experience.   
m4mainia,Vancouver; BC,Tue Jan 18 03:18:57 +0000 2011,A service dedicated to info & evangelism for small businesses; events & people on or near Vancouver; BC's Main Street. Use the #Mainia tag 4 focused visibility.
InspireYouthCon,Vancouver,Wed Jan 26 06:58:39 +0000 2011,
TheMartlet,Victoria; BC,Wed Mar 24 21:33:26 +0000 2010,The University of Victoria's independent student newspaper.
CycleBCVancity,Vancouver BC,Mon Jan 17 22:37:52 +0000 2011,BEEP BEEP!Canada's Largest selection of rental scooters; motorcycles; and bicycles! Join our FB http://www.facebook.com/pages/Cycle-BC-Vancouver/113726541993101
whereiskp,yvr,Fri Mar 04 04:09:20 +0000 2011,Graphic designer; communicator; and Twitter newbie. Loves design; travel; photography; and animals. Easily distracted by bright and colourful things. 
housecallsinc,FRASER VALLEY,Wed Apr 21 21:18:14 +0000 2010,We provide personal care;housekeeping;meal preparation;grocery shopping;appointment escorts;medical pedicures;compression stocking fittings&wound care  
IranEduSoc,Metro Vancouver,Mon Jul 12 05:37:47 +0000 2010,The first nonprofit society offering clinical counselling and support group  for the Iranian / Farsi-speaking community using pscyh education as a tool.
kerrzan,,Wed Apr 08 18:56:14 +0000 2009,lover of dance; working in the world of real estate. Live to Laugh & Love! Life is a garden; dig it!
ElementsSociety,,Sat Mar 12 18:47:07 +0000 2011,The non-profit with the big impact - bringing environmental education; training and program support to School Districts; governments & others across Canada.
irisdias,Vancouver; BC,Tue Oct 21 22:29:40 +0000 2008,PR lady(ish); @talkfoolery co-host; wanderluster; obscure pop culture referencer; shoe junkie; Settlers of Catan addict; mostly unapologetically inappropriate
vancouverautos,Vancouver BC,Sun Mar 13 17:55:15 +0000 2011,Exotic; rare and exclusive cars and trucks available to you for immediate sale from Vancouver BC; ships globally.
andrea_malo,Vancouver,Thu Dec 10 03:43:20 +0000 2009,marathon runner. lover of fine (okay; most) wines.  cereal addict. traveler to exotic locales. small town girl living the big city dream ;)
thebusloop,Vancouver; BC,Tue Mar 08 04:27:08 +0000 2011,Passionate user of transit and hand sanitizer. Observations and opinions by @Sanda_Noronha.
heather_604,Vancouver; B.C.; Canada,Fri Apr 03 21:30:47 +0000 2009,Marketing specialist; book lover; Vancouver resident; big sister.
surviveinvan,Vancouver; BC; Canada,Fri Apr 17 10:39:19 +0000 2009,What a funny place; Vancouver is.
REELCASCADIA,~ BC ~ WA ~ OR ~,Tue Mar 02 21:10:33 +0000 2010,A web based documentary media project exploring the Pacific Northwest through image and sound.
carvertising,Canada,Sat Mar 27 00:26:31 +0000 2010,Want to EARN FREE MONEY?  You Can With CARvertising!!!  Click The Link Above To Find Out More!
ToryLineDuJour,Vancouver,Tue Jul 28 20:33:39 +0000 2009,Travel west; turn right; you're home! Libertarian; economically conservative; socially liberal; lover of good ideas; believer in realpolitik; student of life.
americanfab,Vancouver; BC; Canada,Sun Feb 27 18:11:22 +0000 2011,AMFAB is an experienced and proven leader in the industrial and commercial textile industry. Roll Form Media - Finishing Services - Specialty Products
stuccoVancouver,Vancouver,Wed Feb 23 15:59:47 +0000 2011,stuccocontractors.ca is Vancouver's free stucco contractor referral service. We can personally deliver multiple quotes to your inbox from reputable contractors
sehmer,Vancouver; Canada,Sun Apr 19 20:41:55 +0000 2009,
ifwhiterock,White Rock; BC.,Wed Sep 02 17:29:12 +0000 2009,We facilitate personal reinvention through challenge; adversity; victory.
lafalott,Vancouver; BC,Tue May 12 13:54:21 +0000 2009,Strategic communicator / do-it-yourself crafter / traveller / entrepreneurial spirit
thomaspbrennan,Vancouver; BC; Canada,Mon Nov 17 08:52:18 +0000 2008,Political Science student. Physics student. Caffeine addict. Nerd. 
johnsonbenny,Victoria; BC CANADA,Wed Aug 25 04:22:25 +0000 2010,Bio: Non-profit communications. Tweets: Environment & PR.
SalientEvents,ÜT: 49.293532;-123.122009,Wed Jan 05 21:03:20 +0000 2011,Bringing fresh and tasteful events to the table with artistic fueled ideas that will guarantee clients connect with thier guests in relevant and memorable ways.
cheapcouver,Vancouver; BC,Tue Aug 03 17:44:02 +0000 2010,Cheapcouver is for all of us that want to live like the prince of Vancouver on a pauper’s budget. May we all live long and cheaply.
vangarden,578 Carrall St. Vancouver; BC,Wed Jul 08 17:38:07 +0000 2009,The first ever Chinese garden built outside of China; we are a non-profit interdisciplinary arts/culture hub connecting cultures & communities.
jim_balakshin,,Sun Jun 28 05:29:15 +0000 2009,Ball. Action.                Living it up in Vancouver.  Lover of inspiring; genuine; unique; creative; people; places and things. In that order.        
J_Dolson,Vancouver,Sun Mar 14 14:02:53 +0000 2010,
Waldorf_TikiBar,1489 East Hastings; Vancouver,Fri Feb 04 20:20:22 +0000 2011,The oldest Tiki Bar in North America welcomes you to enjoy evenings of rare vinyl; great conversation and exquisite drinks in a unique and tropical setting. 
VSB39,Vancouver; B.C.,Wed Aug 11 19:56:31 +0000 2010,Vancouver School Board (School District 39) provides Kindergarten-Grade 12; adult and continuing education in Vancouver; B.C.
ThePRLife,Vancouver; British Columbia,Mon Jun 15 14:35:15 +0000 2009,BPR. Coffee snob with an excitable passion for social media. Motivator extraordinaire. Lover of things health; fitness and environment related. 
square1paving,Victoria; BC; Canada,Sun Feb 20 03:18:37 +0000 2011,Square One Paving Ltd - asphalt imprinting services throughout British Columbia; Canada. Highest quality stamped asphalt and unsurpassed quality of service. 
lmbann,,Thu Nov 25 23:06:13 +0000 2010,
ICS_Events,Vancouver; BC,Sat Jul 11 00:15:43 +0000 2009,At International Conference Services (ICS); our passion is organizing superior conferences; events and incentive programs.    
cameronsgray,ÜT: 43.674537;-79.415469,Tue Nov 09 18:14:35 +0000 2010,Student at the University of Ottawa. #Climate organizer.Works w/@kairoscanada on #sustainability and #climate. Enjoy #surfing #rockclimbing
zen_ByAdera,101-6628-120 Street; Surrey,Thu Feb 17 17:44:38 +0000 2011,zen at Salus; the final and most anticipated building in this international award-winning project. 99 premium; luxury apartment flats.
aprilemoine,,Mon Jan 31 19:18:14 +0000 2011,
Maplewood_Farm,North Vancouver,Thu Oct 15 21:13:47 +0000 2009,2ha Park-Farm specializing in the display of domestic animals and birds.  Owned and operated by the Parks Dept of the District of North Vancouver
ArtsySportsy,North Vancouver,Wed Oct 10 21:28:04 +0000 2007,Marketing girl with deux amours: sports and the arts. I run; hike; dance and sing/jam with friends. I am curious and opinionated
omg_productions,Vancouver; Victoria; Whistler,Thu Dec 23 18:54:44 +0000 2010,Work in hospitality/tourism. Talkin' travel; outdoor adventure; food'n drink; politics; and other prittle prattle from Vancouver/Victoria/Whistler and beyond. 
ayjagolder,vancouver,Wed May 06 15:38:24 +0000 2009, i like many things...  
