screen_name, location, created_at, description
darntasty,Agassiz; BC,Fri Jul 15 00:26:11 +0000 2011,no additives. non-medicated. organic fed. open fields. fresh water. Halal certified. and darn tasty!  www.tastychicken.ca
HealthiestComm,Cheshire County; NH,Thu Jan 13 20:15:10 +0000 2011,Vision 2020 is a healthy community initiative to make all of Cheshire County the healthiest county in the nation by 2020! 
farm_love,Vancouver; B.C.,Tue Dec 07 18:45:03 +0000 2010,Farm Love is a photo blog dedicated to growing the food movement locally and internationally.  Tweets by: saradent.ca
valinecrist,,Thu Feb 11 19:09:44 +0000 2010,haida | indigenous | student | researcher | writer | eco-warrior | tweeter | aunty
CinciCsere,Vancouver; BC,Fri Aug 08 23:54:50 +0000 2008,a creative problem solver & dreamer inspired by design; film; music; food; travel; culture; farms; animals; my Canon 7D & my dogs.
LannaThaiVan,West End Vancouver,Sat Oct 08 17:57:57 +0000 2011,Authentic Thai cuisine featuring the dishes of the North. Come find us on Denman and Robson. Tweets by the niece. ^^
raincityvan,Vancouver; BC,Sun Oct 25 17:05:13 +0000 2009,We are a series of storytelling nights featuring a diverse roster of Vancouverites. We'd like to be your friend.
LimeMarie,Vancouver,Thu Mar 18 23:21:08 +0000 2010,Grad student researching how to improve coordination of First Nations health care. Opinions are mine alone. 
vini_v_,Hamilton; ON,Thu Nov 05 22:10:14 +0000 2009,mcmaster biopharm student | indie music fan | social entrepreneur | interest in healthcare & policy | seeking to be connected and make connections @palimsessed
yogaandmassage,BC,Mon Jul 04 06:37:29 +0000 2011,The Vancouver School of Bodywork & Massage is a boutique institution offering an unparalleled educational experience. Reach Us At: (604) 757-1082
Elle_Ann,,Fri Feb 01 20:48:34 +0000 2008,One cannot think well; love well; sleep well; if one has not dined well. ~ Virginia Woolf   
MegaphoneMag,Vancouver,Thu Dec 18 23:47:58 +0000 2008,Megaphone is a magazine sold on the streets of Vancouver by homeless and low-income vendors.
karenesterly,Vancouver; BC,Tue Dec 02 22:45:37 +0000 2008,
limkrisha,,Sat Apr 09 21:37:52 +0000 2011,UBC Women's Rowing team coxswain; third year UBC Economics and International Relations student
foodhappy,Burnaby; BC,Fri Feb 27 19:16:28 +0000 2009,
toriyakiinvan,Vancouver; Canada,Sun Dec 12 07:18:08 +0000 2010,Japanese stay-at-home-mom living in Vancouver...a bit geeky about food; movies and manga!  食べ物、映画、濃い漫画が好きな; バンクーバー在住の主婦であります。
youngagrarians,Canada,Thu Oct 21 21:42:41 +0000 2010,Growing the next generations of farmers in Canada!  Young Agrarians is a partnership with FarmFolk CityFolk.  Tweets by: saradent.ca
foodee,Vancouver; BC,Fri Jan 28 23:07:23 +0000 2011,Food.ee is the easiest way to order take out & delivery online. We tweet about all things related to food. Join the conversation on Facebook. http://ow.ly/7ij8d
DASH_NY,New York State,Wed Jun 23 20:30:56 +0000 2010,New York State's Obesity Prevention Policy Center and Coalition  Designing a Strong and Healthy New York
zedfo,Vancouver; Canada,Thu Mar 31 07:15:44 +0000 2011,Food systems thinker/doer; lover of Canadian music; maker of lists; urban wanderer; bike rider; friend of inspired people; frequenter of public libraries. 
mhodder12,Lake Country B.C.,Fri Dec 10 18:26:50 +0000 2010,Food and wine lover! Vancouver Canuck Hockey Fan! Local food! Steveston! Golf!! Okanagan Center!! Edible Canada at the Market
inhousefestival,Homes in Vancouver,Mon Oct 19 23:30:59 +0000 2009,Live multicultural; multidisciplinary shows in people's living rooms and backyards. Music; dance; cabaret; circus; theatre; spoken word and more.
beetrootsgross,Vancouver BC,Tue Mar 23 03:40:02 +0000 2010,
silver_charm,,Wed Apr 08 11:33:23 +0000 2009,Love writing food horse racing.  Transformations continue to abound which is great news 4 telling my stories. Have a super; sunshiney kind of a day!
EcoFarmDay,Eastern Ontario; Canada,Wed Jan 05 19:11:56 +0000 2011,Eastern Ontario's premier farm conference. Farmers rely on Eco Farm Day for the best training; information; and commerce opportunities.
NicliPizzeria,Vancouver,Tue Apr 13 16:05:54 +0000 2010,Vancouver's first Vera Pizza Napoletana restaurant on the edge of Gastown.
askcooq,Vancouver;BC,Fri Apr 22 00:39:48 +0000 2011,Check us out here....http://cooq.com  App coming soon; Tweet us your food questions;  and will tweet you back an answer!
AL720,,Tue Nov 16 03:07:36 +0000 2010,
diversityjobs,,Thu Jun 26 16:36:25 +0000 2008,Breaking news in Diversity
feastoffieldsO,Ottawa ON,Fri Jul 10 16:30:07 +0000 2009,Feast of Fields is an annual event where local farmers and chefs from the  Ottawa region team up to create an organic feast for the public.
alison_henning,Vancouver,Tue Jun 02 15:23:17 +0000 2009,Communications/Marketing Manager at Tides Canada  *personal account* | Cyclist | Nice To Tweet You
TerraKaethler,,Tue Oct 18 21:22:24 +0000 2011,
CornelieusMtbL,Vancouver,Wed Mar 30 21:07:00 +0000 2011,
EricaMattson,Vancouver; BC,Fri Mar 27 16:25:14 +0000 2009,Arts; culture; communications and other musings. Also at @nestandsparkle; @VIA_Reads contributor and member of The Writer's Studio at SFU.
BuildLeadChange,Vancouver BC,Mon Nov 15 23:01:59 +0000 2010,Lover of all things community
Nu_Nature,,Wed Jan 04 22:27:17 +0000 2012,
ApolloCarts,Vancouver Canada,Tue Oct 26 11:32:10 +0000 2010,We build the Concession Trailers & Food Trucks that sell the great food. Gourmet Street Food Carts & Mobile Restaurants on Wheels. 
selinjessa,pale blue dot,Sun Feb 07 20:54:14 +0000 2010,Insatiably curious hs student + passionate about the intersection of science; art and technology for social change. selinjessa at gmail dot com.
