screen_name, location, created_at, description
racheladdante,Vancouver; BC,Tue Nov 04 23:29:14 +0000 2008,Online Marketer. Loves traveling to new places; yoga; writing & a good glass of wine!
Dr_T_Chiro,Surrey; British Columbia,Sun Jul 17 21:12:45 +0000 2011,For for more than 25 years; Dr. T has been the Chiropractor for the @cloverdalerodeo @BCLions @calgarystampede & lower mainland families. 
TwoToughCookies,Vancouver BC,Fri Jan 28 21:37:17 +0000 2011,Recipes; Restaurants and Resources for Canadians Living with Dietary Restrictions
BradColeDesign,Surrey; BC; Canada,Wed May 06 22:55:39 +0000 2009,Abstract Artist; Graphic Designer; Coder living in Surrey; British Columbia Canada. Culture and Web Technology is my Forté.
joschlo,Vancouver; B.C.,Tue Oct 07 15:49:15 +0000 2008,Assistant wine maker; design student; food lover; and president of Niche Wine Company
TheCultch,Vancouver,Thu May 14 18:32:00 +0000 2009,For 38 years in East Vancouver; The Cultch has offered programming in contemporary theatre; dance & music by local; national & international artists.  
Jessicaadawn,Vancouver; British Columbia,Tue Mar 17 15:41:08 +0000 2009,I take pictures and I'm also pretty epic.
GGGellis,Calgary & Vancouver,Thu Feb 24 17:19:14 +0000 2011,The Connect the Dots guy.Urban intelligence;architecture&design; social good/entrepreneurship/enterprise;making the world a better place
AlmaStudioBC,Vancouver,Tue Mar 29 06:04:43 +0000 2011,Vancouver based kids lifestyle photography and digital illustration studio.
waiwonder,,Wed Apr 28 03:24:47 +0000 2010,
fsaikaly,Seoul; South Korea,Tue Apr 26 22:20:47 +0000 2011,I place a high value on doing what I love and living life to it's fullest potential. 
cecyliaw,,Thu Apr 30 04:45:39 +0000 2009,once a star; now a supernova
richmintz,New York,Fri Nov 23 19:24:59 +0000 2007,Nonprofit and cultural fundraising; membership; social media; VP; Strategy; Blue State Digital. Biking; urban design; NYC; technology; American history; media
beenicholson,,Sat Oct 24 04:12:57 +0000 2009,Island born. Flames fan. Highland dancer. Sports&Weddings. Yoga&Skiing. Once ate 74 freezies in an hour.
EvergreenArts,Coquitlam; BC,Tue Aug 02 16:45:50 +0000 2011,Evergreen Cultural Centre is the performing and visual arts hub of the Tri-Cities. Visit us at 1205 Pinetree Way; Coquitlam.
KOKOSOULOVE,Vancouver,Sat Jul 16 19:35:34 +0000 2011,blues/funk/soul/pop/jazz    Vocals & Beats: Karina.  Keys & Guitar Etc: Karlo.  Check us out on Facebook.   If you like what you hear; pls click LIKE  xox =)
kimberlyihughes,Vancouver B.C. ,Thu Oct 07 10:08:07 +0000 2010,I'm a PoliSci student at UBC. Currently studying abroad in Paris. 
collens,,Sat Apr 04 03:35:03 +0000 2009,
BE_Cycling,,Thu May 26 14:04:23 +0000 2011,For Cycling picks; tips; analysis; advices and opinions please visit
swrightboucher,Vancouver; BC,Thu Dec 25 00:22:58 +0000 2008,Staffing Industry Executive | Sales; Marketing & Communications Specialist | Critical Thinker.  http://ca.linkedin.com/in/susanwrightboucher
MaryDSmith,Vancouver; BC,Mon Jan 26 16:41:53 +0000 2009,Mixed race female; mid to late twenties; approx 135 lbs; with dark hair and medium build. Not considered armed or dangerous but still proceed with caution.   
shoezannie,Vancouver; BC,Sat Jun 25 00:27:35 +0000 2011,
rromero,Vancouver; Canada,Mon Apr 28 17:07:27 +0000 2008,Generally; this is my attempt to tame the thoughts that keep whirling around in my head.  Read (or interpret) at your own risk!
grrrrraham,Vancouver; BC,Thu Jun 16 07:07:18 +0000 2011,Tech geek. Mild adventruer. Jack of many trades.
writers_room,Vancouver; BC,Fri Apr 15 17:30:06 +0000 2011,The Writers’ Room works with inner-city kids to build lifelong literacy skills through creative writing projects; tutoring and mentorships. A @kidsafeproject.
mandythefarmer,Beautiful Victoria BC,Mon May 05 16:39:50 +0000 2008,President & CEO of Accent Inns: the best little local hotel chain in BC! Bike lover; business aficionado; and happily married mom who balances it all.  
OpnCty,Toronto; Canada,Mon Mar 28 18:24:53 +0000 2011,We help our clients create vibrant public spaces for people. Our new blog features global perspectives on what makes great urban experiences.
waveswild,Vancouver BC,Mon Feb 16 18:01:10 +0000 2009,nature; science; tech...fascinating stuff
JaniceCotter,Coquitlam BC,Sat Jul 11 02:51:00 +0000 2009,Open mind; open to new ideas. Supporter of the Arts and events for non-profits. Mom of two amazing artists.     
BowenCoffee,Bowen Island; BC Canada,Thu Jun 11 21:37:57 +0000 2009,FRESH ROASTED CERTIFIED ORGANIC - Bowen Island Coffee Roasting Company
Tinderman,Vancouver; BC,Thu Aug 06 20:39:38 +0000 2009,I'm an editorial photographer based in Vancouver; BC
cheung_kristin,vancouver,Mon Oct 20 16:01:36 +0000 2008,arts&culture facilitator/community builder/maker of zines @KC_POP/ managing editor of @Ricepapermag
DebraD,Vancouver,Thu Oct 02 19:45:31 +0000 2008,PR/communications professional; urban adventurer equally at home on a backcountry camping trip as in the city. Now calling the West Coast home!
VanFolkFest,Jericho Beach; Vancouver; BC,Wed May 13 22:13:08 +0000 2009,35th Annual Vancouver Folk Music Festival - July 13; 14; and 15 2012
jimpick,Vancouver; BC; Canada,Wed Aug 13 18:00:41 +0000 2008,Vancouver. Independent SSJSer.
loungeworks,Vancouver,Thu Apr 30 20:00:29 +0000 2009,From Vancouver; BC; Loungeworks provides rental furniture and decor to the special event; film; tradeshow; banquet and hospitality industries in Western Canada.
PetleyJones,1554 W 6th Avenue,Thu Jun 16 19:49:44 +0000 2011,19&20th c. Canadian; European & American art. Sales; framing; restoration; & appraisals. http://j.mp/petley
allivail,Vancouver,Tue Nov 30 16:27:35 +0000 2010,Social media project manager @invoke. I heart when a plan comes together. 
stevegx,Vancouver; BC,Mon Feb 09 23:46:49 +0000 2009,A dude loves Animation and Photography.
vavicollette,Beautiful Vancouver; Canada,Thu Oct 15 22:14:26 +0000 2009,Entrepreneur & founder of www.abundancefocus.com and www.promarketpicks.com. Providing resources for people to generate prosperity and live a life of thriving!
OceanColleen,Vancouver; BC Canada,Mon Sep 07 07:12:14 +0000 2009,An ocean and arts loving Vancouver girl; and a web developer excited about the ability of Social Media to engage and build community.
Live_Vancouver,Vancouver; Canada,Tue Aug 10 14:54:52 +0000 2010,Do something different.  Posting about live theatre and events in Vancouver; that interests; well.. me.  And hopefully you too.
GenusTheatre,,Thu Jul 07 23:09:22 +0000 2011,Formed in June 2003; Genus is a Vancouver based theatre group producing live performance and film shorts. 
MOV_ments,Vancouver; Canada,Mon Jul 11 18:59:33 +0000 2011,Exhibitions + events at Museum of Vancouver. Tweets by the MOV Marketing Office. Checkout diverse museum/arts/design/engaging tweets at @MuseumofVan.
VanHeckler,Vancouver,Thu Jun 23 18:35:21 +0000 2011,Small business owner; living and working in vancity for the last 30 years+ Love the outdoors and politics. Demand accountable governance now...  Eat the Rich 
KSheridanVoice,Cartoonland,Fri Aug 14 18:47:15 +0000 2009,Voice actor Kelly Sheridan. Best known as Mattel's Barbie and has appeared in X-Men Evolution; My Little Pony; Care Bears; Inuyasha & Gundam 00
publicdreams,Vancouver,Tue Jul 06 05:24:54 +0000 2010,Public Dreams has been strengthening community through creativity for 25 years with large scale public events like #Illuminares and Parade of Lost Souls.
cmerarsi,Vancouver; Canada,Wed Feb 18 02:12:32 +0000 2009,
IMustBeDave,Vancouver; BC,Wed Nov 03 17:21:18 +0000 2010,
CCaughell,Whitby; Ontario,Wed Jul 01 05:16:35 +0000 2009,Student. Teacher. Public Historian. Lover of books; learning and sunshine. 
